customer,st,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
LA97014,Washington,Male,Bachelor,257651.3,37574,66.0,1,Personal Auto,Two-Door Car,412.1
NB79936,Washington,Male,Bachelor,834698.32,48259,108.0,0,Personal Auto,Two-Door Car,73.7
NT89061,Arizona,Female,High School or Below,632392.39,78532,78.0,0,Personal Auto,Four-Door Car,374.4
AF10970,Arizona,Female,Bachelor,597314.34,96163,73.0,0,Corporate Auto,Four-Door Car,350.4
ZG48513,California,Male,Bachelor,470667.7,0,72.0,0,Personal Auto,Four-Door Car,345.6
JQ59145,California,Male,High School or Below,809341.03,0,114.0,1,Personal Auto,Luxury,722.02
FE84989,Washington,Male,College,503574.46,72672,63.0,0,Personal Auto,Four-Door Car,259.36
JT52858,Oregon,Female,Bachelor,902786.72,99002,112.0,1,Personal Auto,Four-Door Car,537.6
MC62068,California,Male,High School or Below,728888.48,79494,91.0,0,Personal Auto,Four-Door Car,396.3
EU27538,Oregon,Male,Master,1804247.94,35704,225.0,0,Personal Auto,Luxury,358.28
RH42306,Arizona,Female,Bachelor,499206.3,0,71.0,0,Corporate Auto,Four-Door Car,653.39
US23612,Oregon,Female,High School or Below,910226.78,26049,118.0,0,Personal Auto,Two-Door Car,121.03
WV76014,Arizona,Male,Doctor,254040.77,70125,64.0,0,Special Auto,Four-Door Car,92.81
RK96223,California,Male,College,1294189.19,52369,110.0,1,Personal Auto,SUV,528.0
MF82000,Washington,Female,Bachelor,236534.86,0,66.0,2,Special Auto,Four-Door Car,159.64
FM46980,Arizona,Male,College,572076.51,41770,72.0,0,Personal Auto,Four-Door Car,476.16
SY56792,Oregon,Male,High School or Below,703553.41,0,101.0,0,Corporate Auto,Four-Door Car,727.2
RF61565,California,Male,College,263697.77,31911,67.0,0,Personal Auto,Four-Door Car,321.6
IM94808,Nevada,Male,Bachelor,539583.2,70051,68.0,0,Corporate Auto,Four-Door Car,42.08
VI14730,Oregon,Male,High School or Below,838263.01,19683,117.0,1,Personal Auto,Luxury,561.6
YR34119,Washington,Female,College,3116174.52,30916,112.0,0,Personal Auto,SUV,200.12
RR77985,Oregon,Female,Bachelor,288774.23,0,80.0,0,Personal Auto,Four-Door Car,676.94
QD28391,Washington,Male,College,742584.53,84302,62.0,0,Personal Auto,Four-Door Car,76.61
WV17090,California,Male,Bachelor,2558572.78,0,116.0,0,Corporate Auto,SUV,830.62
TM23514,Oregon,Male,College,1027260.82,60145,132.0,0,Personal Auto,SUV,580.47
MQ68407,Oregon,Female,Bachelor,437636.36,63774,111.0,0,Personal Auto,Four-Door Car,60.04
GJ59592,California,Female,Bachelor,531889.66,25134,67.0,0,Corporate Auto,Four-Door Car,321.6
FY56083,Oregon,Male,Bachelor,471976.22,37057,61.0,1,Personal Auto,Four-Door Car,47.53
UA94723,Oregon,Female,High School or Below,442803.16,58577,110.0,0,Personal Auto,SUV,303.87
FW91032,California,Male,High School or Below,587917.61,85857,73.0,0,Corporate Auto,Four-Door Car,100.62
DE34457,Oregon,Female,Doctor,941690.85,70602,116.0,0,Personal Auto,SUV,481.34
HD32044,Oregon,Female,Master,828815.56,33816,106.0,2,Corporate Auto,Four-Door Car,508.8
HH30454,Oregon,Male,Bachelor,3265483.83,0,153.0,0,Personal Auto,SUV,1101.6
AH84063,Oregon,Female,College,471945.01,89642,121.0,4,Corporate Auto,SUV,86.32
QA17596,California,Female,Bachelor,390347.48,60068,98.0,0,Personal Auto,Two-Door Car,470.4
XI41052,California,Female,Bachelor,545725.97,50044,139.0,0,Personal Auto,SUV,667.2
DI30528,California,Female,Master,272535.64,36650,69.0,1,Personal Auto,Four-Door Car,56.6
SC66359,Arizona,Female,College,443397.37,50653,110.0,0,Corporate Auto,SUV,262.87
EN61670,Arizona,Female,Doctor,533246.27,68931,66.0,0,Personal Auto,Four-Door Car,309.58
DQ10761,Oregon,Male,Bachelor,231509.5,0,73.0,1,Corporate Auto,Four-Door Car,350.4
BQ51587,California,Female,College,541195.37,0,73.0,0,Personal Auto,Four-Door Car,365.36
JE21522,California,Male,Bachelor,958733.23,39266,80.0,0,Personal Auto,Four-Door Car,384.0
WS47147,California,Male,College,2210350.72,0,102.0,0,Personal Auto,SUV,489.6
ZA64638,Nevada,Female,High School or Below,976494.53,0,98.0,1,Personal Auto,Four-Door Car,705.6
EW38459,Nevada,Female,Bachelor,256715.15,40864,65.0,0,Corporate Auto,Four-Door Car,9.52
QW87316,Oregon,Female,College,265062.28,39035,68.0,0,Personal Auto,Four-Door Car,244.56
IC43478,California,Male,Bachelor,1126436.33,34923,98.0,0,Personal Auto,Two-Door Car,639.11
TE34064,California,Male,High School or Below,216852.35,0,63.0,0,Personal Auto,Four-Door Car,453.6
WU60905,California,Female,High School or Below,861066.75,0,111.0,0,Corporate Auto,SUV,532.8
YM18992,California,Female,College,283464.62,24506,71.0,0,Personal Auto,Two-Door Car,511.2
PD55753,Oregon,Male,High School or Below,893013.97,0,82.0,0,Personal Auto,Four-Door Car,554.52
KU56006,Arizona,Female,College,553638.7,52220,70.0,1,Personal Auto,Four-Door Car,336.0
MJ69973,Arizona,Male,High School or Below,284085.43,0,74.0,0,Personal Auto,Two-Door Car,402.45
TW43626,California,Male,College,808288.1,53554,67.0,0,Personal Auto,Four-Door Car,327.02
XX84133,California,Male,Bachelor,525473.43,34476,67.0,1,Corporate Auto,Four-Door Car,5.4
ZW84453,Arizona,Female,Bachelor,511623.76,0,70.0,0,Personal Auto,Four-Door Car,131.4
HO29524,California,Male,College,303464.7,68205,76.0,0,Personal Auto,Two-Door Car,99.38
VE89726,California,Female,High School or Below,802489.99,0,119.0,1,Personal Auto,SUV,856.8
GE87503,California,Male,High School or Below,1821114.32,53690,154.0,0,Personal Auto,SUV,739.2
PX90263,Oregon,Male,High School or Below,512156.33,0,72.0,0,Personal Auto,Four-Door Car,518.4
NI17718,California,Female,High School or Below,215017.86,0,61.0,0,Personal Auto,Four-Door Car,292.8
FY32213,California,Female,High School or Below,559538.99,74454,71.0,0,Personal Auto,Four-Door Car,340.8
RZ13254,Nevada,Female,Bachelor,756282.4,0,73.0,0,Personal Auto,Four-Door Car,350.4
GN45013,Oregon,Male,High School or Below,538585.32,29664,71.0,0,Personal Auto,Four-Door Car,340.8
NM39588,Washington,Female,Doctor,267805.83,72450,66.0,0,Corporate Auto,Four-Door Car,84.22
KU84464,Nevada,Female,Bachelor,942256.79,47272,79.0,3,Personal Auto,Four-Door Car,64.55
YH43527,Oregon,Female,College,360586.03,21585,92.0,0,Corporate Auto,Four-Door Car,441.6
RO30676,California,Female,College,776259.06,23827,106.0,2,Personal Auto,Four-Door Car,37.91
QL59704,Arizona,Female,College,2344490.05,69906,74.0,2,Corporate Auto,Four-Door Car,202.86
QH19450,California,Female,High School or Below,255817.82,0,72.0,0,Corporate Auto,Four-Door Car,345.6
SA54664,Washington,Male,Master,265438.1,73196,66.0,1,Personal Auto,Four-Door Car,85.81
CI38330,Washington,Male,Bachelor,254978.61,72217,6464.0,0,Personal Auto,Four-Door Car,91.15
WB38524,California,Male,High School or Below,296959.33,46131,74.0,0,Personal Auto,Two-Door Car,355.2
CE56187,Oregon,Female,Master,436312.46,54514,109.0,3,Personal Auto,SUV,286.23
JL19416,California,Female,High School or Below,588430.86,0,161.0,0,Personal Auto,SUV,1159.2
JZ61422,Nevada,Female,College,527219.16,96668,66.0,0,Personal Auto,Four-Door Car,316.8
LA13377,California,Male,Doctor,550989.57,78879,69.0,1,Personal Auto,Four-Door Car,466.57
NC99948,Nevada,Male,College,1631368.35,0,69.0,0,Personal Auto,Four-Door Car,331.2
QD34785,Arizona,Female,Bachelor,567805.02,0,76.0,0,Personal Auto,Four-Door Car,364.8
RO26085,California,Female,Bachelor,1210120.88,0,112.0,0,Personal Auto,Luxury,1252.41
ES57969,Oregon,Male,Bachelor,245357.08,29735,69.0,0,Personal Auto,Four-Door Car,331.2
JK55587,California,Male,High School or Below,507566.27,23082,65.0,0,Special Auto,Four-Door Car,312.0
RN97635,Arizona,Male,Bachelor,321497.94,53984,80.0,0,Corporate Auto,Four-Door Car,421.48
BI76326,California,Female,College,1227534.31,52135,156.0,0,Personal Auto,SUV,430.51
JA34909,California,Female,College,272221.07,17576,71.0,0,Corporate Auto,Four-Door Car,398.5
OJ90342,Oregon,Female,Bachelor,245744.09,29486,62.0,0,Personal Auto,Four-Door Car,7.65
CM88932,Oregon,Female,Master,355484.53,58557,88.0,0,Corporate Auto,Four-Door Car,55.51
JJ97525,California,Male,Bachelor,492954.97,25632,63.0,0,Personal Auto,Two-Door Car,351.27
XV21647,California,Female,High School or Below,803645.03,0,112.0,0,Personal Auto,Luxury,806.4
MC83487,Arizona,Male,Bachelor,427691.53,18768,68.0,3,Corporate Auto,Four-Door Car,647.45
BL90769,California,Female,Bachelor,3347334.95,33190,106.0,0,Personal Auto,SUV,508.8
CR57148,Oregon,Female,Master,596058.14,47945,74.0,0,Personal Auto,Two-Door Car,128.44
CP85232,Arizona,Male,College,4479546.94,58778,126.0,0,Special Auto,SUV,302.03
YL74732,California,Female,High School or Below,383211.81,15192,100.0,0,Personal Auto,SUV,480.0
FG16766,California,Female,Bachelor,683793.26,51859,171.0,0,Personal Auto,SUV,1003.16
NV55438,Nevada,Female,High School or Below,528526.82,23422,72.0,0,Personal Auto,Two-Door Car,518.4
RM10880,California,Female,College,309651.12,21604,79.0,0,Corporate Auto,Four-Door Car,379.2
GL56175,Arizona,Male,College,358971.07,79298,90.0,0,Personal Auto,Four-Door Car,244.36
UK52289,Arizona,Female,Bachelor,258240.85,76731,64.0,0,Special Auto,Four-Door Car,201.46
OT85112,Washington,Male,College,340391.94,38460,88.0,1,Personal Auto,Four-Door Car,91.55
BC62782,Arizona,Female,College,1357567.6,48534,115.0,1,Personal Auto,SUV,552.0
TI19722,Washington,Male,Doctor,343613.43,30817,88.0,0,Corporate Auto,Four-Door Car,91.83
JP30654,Oregon,Female,College,2868582.79,48412,104.0,0,Personal Auto,SUV,707.43
UM45563,Washington,Male,Bachelor,450267.97,68798,114.0,0,Personal Auto,SUV,92.92
EN60878,Oregon,Male,Bachelor,618311.15,23712,85.0,0,Personal Auto,Four-Door Car,376.13
JF36291,California,Male,College,387364.7,28142,105.0,0,Personal Auto,Luxury,701.71
BK59444,California,Female,Master,1892933.06,72196,68.0,0,Personal Auto,Four-Door Car,152.18
MK70700,California,Male,Master,555329.58,68197,69.0,0,Personal Auto,Four-Door Car,176.82
IW71076,California,Male,Bachelor,501125.92,75248,63.0,0,Corporate Auto,Four-Door Car,104.45
AP98768,California,Female,College,1044244.63,0,98.0,0,Personal Auto,Four-Door Car,941.72
OM24164,Nevada,Male,Bachelor,219961.78,0,65.0,1,Personal Auto,Two-Door Car,468.0
HR85211,Washington,Female,Master,512317.09,89879,63.0,0,Personal Auto,Two-Door Car,94.03
VC87846,Oregon,Male,High School or Below,748431.05,46998,96.0,0,Corporate Auto,Four-Door Car,460.8
ZM92052,Oregon,Male,Bachelor,261302.31,57099,67.0,0,Personal Auto,Two-Door Car,67.86
ON73702,Arizona,Female,Bachelor,908063.97,33897,114.0,0,Corporate Auto,SUV,539.84
QQ90441,Nevada,Female,High School or Below,1377097.62,59207,116.0,0,Personal Auto,Four-Door Car,556.8
HU35721,Oregon,Male,High School or Below,287682.29,40171,73.0,0,Personal Auto,Four-Door Car,350.4
YP47665,Washington,Male,Doctor,540891.15,80192,67.0,0,Personal Auto,Four-Door Car,95.19
FU99476,Washington,Male,High School or Below,677030.68,74422,85.0,1,Personal Auto,Four-Door Car,95.34
AG85615,Oregon,Male,College,2414387.56,0,87.0,0,Special Auto,Four-Door Car,626.4
OY74069,Arizona,Female,College,353805.95,0,67.0,5,Personal Auto,Four-Door Car,321.6
DJ91267,Nevada,Female,Bachelor,2909123.94,34226,244.0,0,Personal Auto,Luxury,494.4
KB72438,California,Female,High School or Below,1983420.12,65989,123.0,1,Personal Auto,SUV,115.55
TR67616,Oregon,Male,High School or Below,473136.7,30686,61.0,0,Corporate Auto,Four-Door Car,19.94
GF65731,California,Female,Master,3553784.6,0,113.0,0,Personal Auto,Luxury,799.93
HB67642,Arizona,Female,High School or Below,3461137.9,20090,109.0,0,Personal Auto,Luxury,523.2
DP84567,California,Male,High School or Below,2021630.88,0,183.0,0,Personal Auto,Luxury,878.4
VV77534,Oregon,Male,College,1397651.93,77094,176.0,0,Personal Auto,SUV,444.47
GL67540,California,Female,College,590408.82,97413,73.0,0,Personal Auto,Four-Door Car,268.82
SV50502,Oregon,Female,Master,559583.5,79189,69.0,0,Corporate Auto,Four-Door Car,331.2
UK59698,California,Female,High School or Below,229430.36,0,62.0,0,Personal Auto,Two-Door Car,297.6
OA57352,Arizona,Female,College,627391.19,18577,86.0,0,Personal Auto,Four-Door Car,412.8
ZF84449,Oregon,Female,College,372672.8,0,112.0,1,Special Auto,Luxury,806.4
AX86150,Washington,Male,High School or Below,265671.31,62777,67.0,0,Personal Auto,Two-Door Car,101.29
HG39060,Oregon,Male,Bachelor,511068.08,0,74.0,0,Corporate Auto,Four-Door Car,532.8
EM29359,Nevada,Male,College,712659.65,17483,183.0,0,Personal Auto,Luxury,1317.6
SF57173,Oregon,Male,Master,460163.41,84394,114.0,0,Personal Auto,SUV,691.41
OT47603,Oregon,Male,College,915523.97,0,127.0,0,Personal Auto,Luxury,804.81
SW31412,Oregon,Female,College,1480805.62,41440,62.0,1,Personal Auto,Four-Door Car,297.6
JS36322,Arizona,Male,High School or Below,890167.84,0,136.0,1,Personal Auto,Luxury,1090.86
RE81445,Oregon,Female,College,573459.82,98132,71.0,0,Personal Auto,Two-Door Car,50.59
RM24280,Oregon,Female,High School or Below,417769.7,0,112.0,0,Personal Auto,Four-Door Car,537.6
LC25393,California,Male,Bachelor,2777628.91,88220,230.0,0,Personal Auto,Luxury,151.53
UX38930,Arizona,Female,Master,1036434.75,58327,129.0,0,Personal Auto,SUV,347.08
HD95496,Oregon,Male,Master,785190.14,25950,66.0,0,Personal Auto,Two-Door Car,271.7
RX24650,Oregon,Male,High School or Below,477294.38,20993,133.0,0,Corporate Auto,SUV,638.4
DW19309,Oregon,Male,High School or Below,1422650.49,65726,177.0,0,Corporate Auto,SUV,849.6
MT41386,Washington,Male,Bachelor,287543.24,84768,72.0,0,Personal Auto,Two-Door Car,110.48
WZ40465,Washington,Female,Bachelor,504129.96,36234,63.0,0,Personal Auto,Four-Door Car,113.53
DB42794,California,Male,College,436293.12,58842,110.0,0,Personal Auto,Four-Door Car,528.0
JB50798,Oregon,Female,Master,962452.44,25629,124.0,2,Corporate Auto,Luxury,595.2
IP69763,Washington,Female,College,2191440.55,77311,181.0,0,Personal Auto,SUV,113.61
TE35785,California,Male,Doctor,694842.22,0,196.0,2,Personal Auto,Luxury,1337.06
HX74855,Washington,Male,High School or Below,247152.84,95697,61.0,0,Personal Auto,Two-Door Car,114.27
QN65180,Oregon,Female,Bachelor,2190391.36,22254,79.0,0,Personal Auto,Four-Door Car,125.19
GE47180,Nevada,Male,High School or Below,902882.14,65974,113.0,0,Personal Auto,Luxury,235.22
VQ38776,Oregon,Female,College,530375.95,0,76.0,0,Personal Auto,Four-Door Car,395.34
BH86846,Washington,Male,High School or Below,2070825.88,92079,65.0,1,Corporate Auto,Four-Door Car,114.8
IN17648,Nevada,Male,High School or Below,512376.81,0,74.0,0,Personal Auto,Two-Door Car,772.8
DF95759,Oregon,Male,College,949234.3,0,132.0,0,Personal Auto,SUV,633.6
QG45324,Oregon,Female,High School or Below,820486.32,0,73.0,0,Personal Auto,Four-Door Car,350.4
MN61620,Arizona,Female,College,987729.57,67752,131.0,4,Personal Auto,Luxury,168.52
YH86390,California,Female,Bachelor,481500.97,25398,64.0,0,Corporate Auto,Four-Door Car,307.2
FY13480,California,Male,High School or Below,627701.17,0,88.0,0,Personal Auto,Four-Door Car,633.6
YH61661,California,Male,High School or Below,826063.98,33321,105.0,0,Special Auto,SUV,504.0
NL93182,Nevada,Male,Bachelor,254945.0,0,78.0,0,Corporate Auto,Four-Door Car,845.65
LN31673,Washington,Female,College,1131808.98,38923,99.0,2,Personal Auto,Four-Door Car,115.73
WE68644,Oregon,Female,Bachelor,380392.18,20325,100.0,0,Personal Auto,Luxury,668.29
EZ30498,Oregon,Male,Bachelor,863540.35,13129,117.0,0,Personal Auto,SUV,700.9
QY74517,Oregon,Female,High School or Below,551055.9,0,73.0,0,Personal Auto,Four-Door Car,525.6
NM88660,Nevada,Male,Master,358588.41,49080,91.0,0,Corporate Auto,Four-Door Car,25.3
MZ82036,Nevada,Male,College,488925.28,42536,63.0,0,Personal Auto,Four-Door Car,375.33
ID20929,Oregon,Male,Bachelor,275694.17,29926,74.0,0,Corporate Auto,Four-Door Car,418.23
EY50028,Nevada,Male,Doctor,328954.74,0,86.0,0,Corporate Auto,Two-Door Car,398.24
TT82373,California,Female,Bachelor,1093717.85,21450,138.0,0,Personal Auto,Luxury,938.51
OH64088,California,Male,High School or Below,737556.79,33345,65.0,0,Corporate Auto,Four-Door Car,338.62
SK97780,California,Female,Bachelor,1011077.82,15752,90.0,0,Corporate Auto,Two-Door Car,339.34
IO33050,Oregon,Female,High School or Below,511941.43,40169,65.0,1,Personal Auto,Four-Door Car,302.82
XA55917,California,Female,College,853383.2,26049,113.0,1,Personal Auto,SUV,619.17
JK32620,Nevada,Male,College,222476.8,0,68.0,0,Personal Auto,Four-Door Car,326.4
RQ19236,Arizona,Male,Doctor,804280.38,55411,100.0,0,Personal Auto,Luxury,259.56
QC47433,Oregon,Male,College,255443.71,12459,70.0,0,Personal Auto,Four-Door Car,336.0
RA93608,Oregon,Male,Bachelor,1807394.0,64620,76.0,1,Personal Auto,Two-Door Car,364.8
XH97711,California,Male,Bachelor,243050.66,83140,61.0,0,Corporate Auto,Four-Door Car,179.16
AU96286,Oregon,Female,Bachelor,316765.84,0,92.0,0,Corporate Auto,Four-Door Car,662.4
KC17170,Arizona,Female,Bachelor,546560.4,54422,68.0,0,Corporate Auto,Four-Door Car,75.5
ZN47335,California,Male,College,1035751.42,68309,131.0,0,Corporate Auto,SUV,306.98
EI46264,California,Male,High School or Below,253781.39,56621,65.0,2,Personal Auto,Four-Door Car,84.03
EK87864,Arizona,Female,College,282194.72,38977,70.0,0,Special Auto,Four-Door Car,139.49
GV45403,Arizona,Male,Bachelor,775712.81,0,111.0,0,Corporate Auto,Two-Door Car,607.45
QK31192,Arizona,Male,High School or Below,407913.27,0,114.0,0,Corporate Auto,Two-Door Car,631.12
LU89008,Arizona,Female,College,595554.46,0,83.0,0,Personal Auto,Four-Door Car,628.02
NS10490,Oregon,Female,Bachelor,1415861.36,83235,70.0,0,Personal Auto,Two-Door Car,336.0
KL98495,Nevada,Male,College,848723.8,0,74.0,0,Personal Auto,Two-Door Car,426.66
IU96845,Arizona,Male,College,628547.69,32390,80.0,0,Personal Auto,Four-Door Car,91.42
QL93655,Oregon,Female,High School or Below,1147348.15,66538,95.0,0,Personal Auto,Two-Door Car,317.84
PF40592,Washington,Female,College,494263.06,23285,65.0,0,Personal Auto,Two-Door Car,118.45
LZ34046,Oregon,Male,Bachelor,2359468.02,76358,66.0,0,Personal Auto,Four-Door Car,86.46
JC80093,Washington,Male,Master,257250.66,21104,66.0,0,Personal Auto,Four-Door Car,118.45
YE88490,Arizona,Female,College,538089.86,55350,67.0,0,Personal Auto,Four-Door Car,321.6
YC80498,California,Female,College,477055.09,12964,65.0,0,Personal Auto,Two-Door Car,362.77
AI85843,Arizona,Female,Master,675665.14,33288,86.0,2,Personal Auto,Four-Door Car,221.86
XD66024,Arizona,Female,College,593601.18,0,84.0,0,Personal Auto,Four-Door Car,980.17
FY51713,Arizona,Female,Bachelor,357076.05,56168,88.0,0,Personal Auto,Four-Door Car,614.68
PH26378,California,Male,College,601996.05,0,92.0,0,Personal Auto,Four-Door Car,662.4
WQ18638,Oregon,Male,High School or Below,542686.4,23105,69.0,0,Personal Auto,Two-Door Car,331.2
KY14688,Oregon,Female,Master,273031.38,36218,68.0,0,Personal Auto,Four-Door Car,145.25
TC97762,California,Female,High School or Below,498268.14,52275,62.0,0,Corporate Auto,Four-Door Car,374.24
QC87108,Oregon,Female,College,876926.68,49665,74.0,0,Personal Auto,Four-Door Car,355.2
CX12134,Nevada,Male,High School or Below,422061.35,32471,110.0,0,Personal Auto,Two-Door Car,528.0
SM73248,Arizona,Male,High School or Below,1153750.51,0,86.0,1,Corporate Auto,Two-Door Car,619.2
CK19789,California,Female,Master,588718.2,62773,73.0,0,Personal Auto,Four-Door Car,80.67
UV12583,California,Female,College,470058.38,76694,117.0,0,Personal Auto,SUV,561.6
JC11405,Oregon,Male,High School or Below,1096395.72,55687,276.0,0,Personal Auto,Luxury,1324.8
KA89683,Arizona,Female,High School or Below,252317.12,0,70.0,0,Personal Auto,Four-Door Car,504.0
BG85305,Nevada,Male,Doctor,375780.47,36633,96.0,1,Personal Auto,Four-Door Car,460.8
UQ87917,Oregon,Male,High School or Below,1294173.35,77060,106.0,0,Personal Auto,SUV,468.57
XN11823,Nevada,Female,Bachelor,376446.51,92600,94.0,0,Corporate Auto,Two-Door Car,842.44
OS46571,California,Male,High School or Below,688955.7,0,66.0,0,Personal Auto,Four-Door Car,475.2
